id;kode_pohon;nama_lokal;nama_latin;Group;Icon;status_iucn;diameter;tinggi;unit_PS;jenis_lahan;nama_khas_wilayah;Latitude;Longitude;elevasi;jarak_permukiman;status_adopsi;nama_pengadopsi;masa_berlaku;nama_surveyor;waktu_survei;harga_adopsi;serapan_karbon;penyedia_bibit;metode_karbon;Image1;Image2;Image3;Image4;chart_link
183;BAA0181RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;49;23;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5441719;101.0861449;29.04873202;3.25;Belum;-;-;Jefri Neldi;9/26/2021 12:45;200000;4345.15;-;Chave et al, 2014;;;;;
184;BAA0199RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;22;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5442938;101.0859111;29.37839767;3.24;Belum;-;-;Saukani;9/26/2021 12:47;50000;794.16;-;Chave et al, 2014;;;;;
185;BAA0200RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;35;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443292;101.0860605;14.89284727;3.24;Belum;-;-;Junaidi;9/27/2021 10:02;50000;2282.63;-;Chave et al, 2014;;;;;
186;BAA0201RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;11.14;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443301;101.0860514;-3.015945379;3.24;Belum;-;-;Junaidi;9/27/2021 10:21;50000;158.88;-;Chave et al, 2014;;;;;
187;BAA0202RBF;Bongka;-;Pohon Muda;icon/young_tree.svg;Not Defined;15.28;30;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444945;101.0861469;-29.46005869;3.21;Belum;-;-;Junaidi;9/27/2021 10:31;50000;256.02;-;Brown, 1997;;;;;
188;BAA0205RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;13.65;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5445104;101.0862008;-2.237058696;3.21;Belum;-;-;Junaidi;9/27/2021 10:44;50000;388.92;-;Chave et al, 2014;;;;;
189;BAA0204RBF;Leban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;8.59;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443627;101.0862009;-6.28933945;3.23;Belum;-;-;Junaidi;9/27/2021 10:52;50000;183.3;-;Chave et al, 2014;;;;;
190;BAA0203RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;9.23;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444866;101.0861568;-9.816324552;3.22;Belum;-;-;Junaidi;9/27/2021 10:59;50000;110.06;-;Chave et al, 2014;;;;;
191;BAA0206RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;13.37;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443064;101.0862871;8.322872341;3.23;Belum;-;-;Junaidi;9/27/2021 11:06;50000;226.87;-;Chave et al, 2014;;;;;
192;BAA0207RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;9.23;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444848;101.086227;-8.432248371;3.21;Belum;-;-;Junaidi;9/27/2021 11:13;50000;110.06;-;Chave et al, 2014;;;;;
193;BAA0208RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;12.73;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443933;101.0863942;1.798613924;3.22;Belum;-;-;Junaidi;9/27/2021 11:17;50000;206.15;-;Chave et al, 2014;;;;;
194;BAA0209RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;19.1;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443488;101.0863529;-6.508662529;3.22;Belum;-;-;Junaidi;9/27/2021 11:23;50000;602.67;-;Chave et al, 2014;;;;;
195;BAA0210RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;13.37;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443869;101.086476;21.40751697;3.22;Belum;-;-;Junaidi;9/27/2021 11:43;50000;226.87;-;Chave et al, 2014;;;;;
196;BAA0211RBF;Belanti;Coccoceras borneense;Pohon Muda;icon/young_tree.svg;Not Defined;11.14;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5443313;101.0863496;14.32313581;3.23;Belum;-;-;Junaidi;9/27/2021 11:48;50000;124.76;-;Chave et al, 2014;;;;;
197;BAA0213RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;12.42;8;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444068;101.0864495;8.030501024;3.21;Belum;-;-;Junaidi;9/27/2021 11:53;50000;106.37;-;Chave et al, 2014;;;;;
198;BAA0212RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;9.23;8;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440476;101.0862659;33.86654319;3.26;Belum;-;-;Junaidi;9/27/2021 11:58;50000;59.59;-;Chave et al, 2014;;;;;
199;BAA0390RBF;Jambu;Eugenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;22.6;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5445987;101.0934735;16.0590642;3.07;Belum;-;-;Muslih;9/29/2021 10:55;50000;478.58;-;Chave et al, 2014;;;;;
200;BAA0392RBF;Bintangor;Calophyllum sp.;Pohon Muda;icon/young_tree.svg;Least Concern;34.17;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5445838;101.0933995;15.68324905;3.07;Belum;-;-;Muslih;9/29/2021 11:02;50000;1672.06;-;Chave et al, 2014;;;;;
201;BAA0397RBF;Bintangor;Calophyllum sp.;Pohon Muda;icon/young_tree.svg;Least Concern;34.71;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5789924;101.0939897;9.646974681;0.04;Belum;-;-;Muslih;9/29/2021 11:12;50000;1301.98;-;Chave et al, 2014;;;;;
202;BAA0401RBF;Bongka;-;Pohon Muda;icon/young_tree.svg;Not Defined;25.79;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5449733;101.0934833;24.97190154;3.03;Belum;-;-;Muslih;9/29/2021 11:18;50000;962.55;-;Brown, 1997;;;;;
203;BAA0402RBF;Bongka;-;Pohon Muda;icon/young_tree.svg;Not Defined;24.84;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5455624;101.0938924;4.932601522;2.96;Belum;-;-;Muslih;9/29/2021 11:22;50000;875.35;-;Brown, 1997;;;;;
204;BAA0408RBF;Bintangor;Calophyllum sp.;Pohon Muda;icon/young_tree.svg;Least Concern;34.39;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5450922;101.0935266;6.635741707;3.01;Belum;-;-;Muslih;9/29/2021 11:29;50000;1278.65;-;Chave et al, 2014;;;;;
205;BAA0407RBF;Bongka;-;Pohon Muda;icon/young_tree.svg;Not Defined;26.75;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5451464;101.0935233;5.11124356;3.01;Belum;-;-;Muslih;9/29/2021 11:34;50000;1055.79;-;Brown, 1997;;;;;
206;BAA0409RBF;Leban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;25.79;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5456624;101.0932502;16.59706243;2.95;Belum;-;-;Muslih;9/29/2021 11:47;50000;640.88;-;Chave et al, 2014;;;;;
207;BAA0411RBF;Bintangor;Calophyllum sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;42.03;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.54566;101.09343;2.903440594;2.95;Belum;-;-;Muslih;9/29/2021 11:55;200000;1891.57;-;Chave et al, 2014;;;;;
208;BAA0413RBF;Bongka;-;Pohon Muda;icon/young_tree.svg;Not Defined;24.2;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5457;101.0933433;8.19750802;2.95;Belum;-;-;Muslih;9/29/2021 11:59;50000;819.41;-;Brown, 1997;;;;;
209;BAA0414RBF;Bongka;-;Pohon Muda;icon/young_tree.svg;Not Defined;28.02;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.545715;101.093325;5.560763247;2.95;Belum;-;-;Muslih;9/29/2021 12:03;50000;1187.26;-;Brown, 1997;;;;;
210;BAA0415RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;50.58;30;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5458317;101.0933517;7.119872066;2.93;Belum;-;-;Muslih;9/29/2021 12:07;200000;4704.6;-;Chave et al, 2014;;;;;
211;BAA0416RBF;Bongka;-;Pohon Muda;icon/young_tree.svg;Not Defined;34.71;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5457117;101.0933733;8.237277628;2.95;Belum;-;-;Muslih;9/29/2021 12:12;50000;2040.8;-;Brown, 1997;;;;;
212;BAA0417RBF;Bintangor;Calophyllum sp.;Pohon Muda;icon/young_tree.svg;Least Concern;31.52;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5458317;101.0932967;8.933010551;2.93;Belum;-;-;Muslih;9/29/2021 12:16;50000;726.12;-;Chave et al, 2014;;;;;
213;BAA0418RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;46.17;29;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5789924;101.0939897;8.933010551;0.04;Belum;-;-;Muslih;9/29/2021 12:21;200000;3809.05;-;Chave et al, 2014;;;;;
214;BAA0419RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;47.77;27;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5458583;101.0934217;5.325483221;2.93;Belum;-;-;Muslih;9/29/2021 12:26;200000;3796.71;-;Chave et al, 2014;;;;;
215;BAA0420RBF;Gelugur;Garcinia atroviridis;Pohon Muda;icon/young_tree.svg;Not Defined;33.43;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5459383;101.0934383;-2.459869442;2.92;Belum;-;-;Muslih;9/29/2021 12:29;50000;1576.12;-;Chave et al, 2014;;;;;
216;BAA0422RBF;Gelugur;Garcinia atroviridis;Pohon Muda;icon/young_tree.svg;Not Defined;23.88;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.545805;101.093415;13.55913993;2.94;Belum;-;-;Muslih;9/29/2021 12:33;50000;817.33;-;Chave et al, 2014;;;;;
217;BAA0421RBF;Cempedak air;Artocarpus sp.;Pohon Muda;icon/young_tree.svg;Not Defined;34.39;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.54569;101.093565;8.67631345;2.95;Belum;-;-;Muslih;9/29/2021 12:36;50000;1669.69;-;Chave et al, 2014;;;;;
218;BAA0423RBF;Cempedak air;Artocarpus sp.;Pohon Muda;icon/young_tree.svg;Not Defined;35;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.54577;101.0935433;9.623889177;2.94;Belum;-;-;Muslih;9/29/2021 12:41;50000;1727.99;-;Chave et al, 2014;;;;;
219;BAA0430RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;21.65;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.582403;101.0881457;0.805614607;0.28;Belum;-;-;Okta Bimansyah;9/30/2021 9:40;50000;454.38;-;Chave et al, 2014;;;;;
220;BAA0435RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;32.8;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.582403;101.0881457;0.805614607;0.28;Belum;-;-;Okta Bimansyah;9/30/2021 9:45;50000;2010.94;-;Chave et al, 2014;;;;;
221;BAA0436RBF;Belanti;Coccoceras borneense;Pohon Muda;icon/young_tree.svg;Not Defined;28.66;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.582403;101.0881457;0.805614607;0.28;Belum;-;-;Okta Bimansyah;9/30/2021 9:50;50000;1044.95;-;Chave et al, 2014;;;;;
222;BAA0437RBF;Belanti;Coccoceras borneense;Pohon Muda;icon/young_tree.svg;Not Defined;25.47;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.582403;101.0881457;0.805614607;0.28;Belum;-;-;Okta Bimansyah;9/30/2021 9:53;50000;829.96;-;Chave et al, 2014;;;;;
223;BAA0440RBF;Sotuo;-;Pohon Muda;icon/young_tree.svg;Not Defined;39.8;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.582403;101.0881457;0.805614607;0.28;Belum;-;-;Okta Bimansyah;9/30/2021 9:58;50000;2885.05;-;Brown, 1997;;;;;
224;BAA0444RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;31.32;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.582403;101.0881457;0.805614607;0.28;Belum;-;-;Okta Bimansyah;9/30/2021 10:02;50000;1837.63;-;Chave et al, 2014;;;;;
225;BAA0446RBF;Rengas;Gluta renghas;Pohon Muda;icon/young_tree.svg;Not Defined;37.26;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.582403;101.0881457;0.805614607;0.28;Belum;-;-;Okta Bimansyah;9/30/2021 10:06;50000;2061.43;-;Chave et al, 2014;;;;;
226;BAA0445RBF;Cempedak air;Artocarpus sp.;Pohon Muda;icon/young_tree.svg;Not Defined;25.47;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.582403;101.0881457;0.805614607;0.28;Belum;-;-;Okta Bimansyah;9/30/2021 10:11;50000;929.16;-;Chave et al, 2014;;;;;
227;BAA0429RBF;Cempedak air;Artocarpus sp.;Pohon Muda;icon/young_tree.svg;Not Defined;24.84;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5378348;101.0936727;0;3.81;Belum;-;-;Tasmanto;01/01/1970 07:52;50000;884.82;-;Chave et al, 2014;;;;;
228;BAA0431RBF;Belanti;Coccoceras borneense;Pohon Muda;icon/young_tree.svg;Not Defined;36.3;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5361944;101.0885951;0;4.05;Belum;-;-;Tasmanto;9/30/2021 9:41;50000;1657.4;-;Chave et al, 2014;;;;;
229;BAA0432RBF;Cempedak air;Artocarpus sp.;Pohon Muda;icon/young_tree.svg;Not Defined;28.02;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5361944;101.0885951;0;4.05;Belum;-;-;Tasmanto;9/30/2021 9:45;50000;845.35;-;Chave et al, 2014;;;;;
230;BAA0433RBF;Rengas;Gluta renghas;Pohon Muda;icon/young_tree.svg;Not Defined;25.79;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5431374;101.0858954;14.65099001;3.37;Belum;-;-;Tasmanto;9/30/2021 9:49;50000;1005.21;-;Chave et al, 2014;;;;;
231;BAA0434RBF;Laban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;28.66;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5432155;101.0858059;-33.1710602;3.36;Belum;-;-;Tasmanto;9/30/2021 9:53;50000;1169.74;-;Chave et al, 2014;;;;;
232;BAA0447RBF;Gelugur;Garcinia atroviridis;Pohon Muda;icon/young_tree.svg;Not Defined;30.89;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.582403;101.0881457;0.805614607;0.28;Belum;-;-;Okta Bimansyah;9/30/2021 10:15;50000;2223.94;-;Chave et al, 2014;;;;;
233;BAA0450RBF;Loban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;38.21;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.582403;101.0881457;0.805614607;0.28;Belum;-;-;Okta Bimansyah;9/30/2021 10:19;50000;1380.48;-;Chave et al, 2014;;;;;
234;BAA0439RBF;Cempedak air;Artocarpus sp.;Pohon Muda;icon/young_tree.svg;Not Defined;32.16;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5433377;101.0856797;-10.72944632;3.35;Belum;-;-;Tasmanto;9/30/2021 9:57;50000;1464.88;-;Chave et al, 2014;;;;;
235;BAA0452RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;35.35;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.582403;101.0881457;0.805614607;0.28;Belum;-;-;Okta Bimansyah;9/30/2021 10:24;50000;1757.64;-;Chave et al, 2014;;;;;
236;BAA0453RBF;Cempedak air;Artocarpus sp.;Pohon Muda;icon/young_tree.svg;Not Defined;29.61;28;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.582403;101.0881457;0.805614607;0.28;Belum;-;-;Okta Bimansyah;9/30/2021 10:27;50000;1731.37;-;Chave et al, 2014;;;;;
237;BAA0476RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;62.42;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Okta Bimansyah;9/30/2021 10:59;200000;9007.8;-;Brown, 1997;;;;;
238;BAA0475RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;57.37;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Okta Bimansyah;9/30/2021 11:03;200000;7276.5;-;Brown, 1997;;;;;
239;BAA0477RBF;Kasai;Pometia pinnata;Pohon Muda;icon/young_tree.svg;Not Defined;34.39;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.582403;101.0881457;0.805614607;0.28;Belum;-;-;Okta Bimansyah;9/30/2021 11:08;50000;1530.18;-;Chave et al, 2014;;;;;
240;BAA0478RBF;Kasai;Pometia pinnata;Pohon Dewasa;icon/mature_tree.svg;Not Defined;59.91;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Okta Bimansyah;9/30/2021 11:11;200000;4521.73;-;Chave et al, 2014;;;;;
241;BAA0479RBF;Kandis;Garcinia sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;43.31;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Okta Bimansyah;9/30/2021 11:15;200000;3459.67;-;Chave et al, 2014;;;;;
242;BAA0471RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;29.29;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Okta Bimansyah;9/30/2021 11:19;50000;1612.32;-;Chave et al, 2014;;;;;
243;BAA0473RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;57.32;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Reki Sahyono;9/30/2021 11:23;200000;7260.46;-;Brown, 1997;;;;;
244;BAA0443RBF;Loban;Vitex Pinnata;Pohon Dewasa;icon/mature_tree.svg;Least Concern;41.4;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5434046;101.0857312;-4.415882688;3.34;Belum;-;-;Tasmanto;9/30/2021 10:10;200000;3175.49;-;Chave et al, 2014;;;;;
245;BAA0470RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;35.98;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Reki Sahyono;9/30/2021 11:28;50000;2235.04;-;Brown, 1997;;;;;
246;BAA0438RBF;Loban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;26.75;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5434454;101.0857689;1.45763092;3.34;Belum;-;-;Tasmanto;9/30/2021 10:15;50000;688.27;-;Chave et al, 2014;;;;;
247;BAA0472RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;27.3;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Reki Sahyono;9/30/2021 11:31;50000;615.3;-;Chave et al, 2014;;;;;
248;BAA0448RBF;Guah;-;Pohon Muda;icon/young_tree.svg;Not Defined;33.12;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.543435;101.085788;1.45763092;3.34;Belum;-;-;Tasmanto;9/30/2021 10:20;50000;1812.5;-;Brown, 1997;;;;;
249;BAA0474RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;60.5;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Reki Sahyono;9/30/2021 11:35;200000;8323.21;-;Brown, 1997;;;;;
250;BAA0449RBF;Guah;-;Pohon Muda;icon/young_tree.svg;Not Defined;37.89;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440584;101.0854683;-76.61438821;3.28;Belum;-;-;Tasmanto;9/30/2021 10:23;50000;2547.52;-;Brown, 1997;;;;;
251;BAA0469RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;34.07;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5649333;101.0547563;0.805614607;4.08;Belum;-;-;Reki Sahyono;9/30/2021 11:40;50000;1946.93;-;Brown, 1997;;;;;
252;BAA0451RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;29.61;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5436559;101.0858888;29.56637037;3.31;Belum;-;-;Tasmanto;9/30/2021 10:27;50000;2047.61;-;Chave et al, 2014;;;;;
253;BAA0454RBF;Guah;-;Pohon Muda;icon/young_tree.svg;Not Defined;31.84;12;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.54372;101.0856097;22.44548889;3.31;Belum;-;-;Tasmanto;9/30/2021 10:31;50000;1640.48;-;Brown, 1997;;;;;
254;BAA0480RBF;Cempedak air;Artocarpus sp.;Pohon Muda;icon/young_tree.svg;Not Defined;28.66;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Reki Sahyono;9/30/2021 11:45;50000;1169.83;-;Chave et al, 2014;;;;;
255;BAA0455RBF;Guah;-;Pohon Muda;icon/young_tree.svg;Not Defined;31.52;13;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5438729;101.0856134;-8.961462379;3.3;Belum;-;-;Tasmanto;9/30/2021 10:40;50000;1599.09;-;Brown, 1997;;;;;
256;BAA0481RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;38.55;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Reki Sahyono;9/30/2021 11:48;50000;2661.28;-;Brown, 1997;;;;;
257;BAA0456RBF;Guah;-;Pohon Muda;icon/young_tree.svg;Not Defined;38.21;17;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440252;101.0857423;50.26064152;3.28;Belum;-;-;Tasmanto;9/30/2021 10:44;50000;2602.3;-;Brown, 1997;;;;;
258;BAA0483RBF;Loban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;23.93;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5649333;101.0547563;0.805614607;4.08;Belum;-;-;Reki Sahyono;9/30/2021 11:51;50000;822.59;-;Chave et al, 2014;;;;;
259;BAA0457RBF;Guah;-;Pohon Muda;icon/young_tree.svg;Not Defined;31.52;12;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5436852;101.0856202;0.209116076;3.32;Belum;-;-;Tasmanto;9/30/2021 10:47;50000;1599.09;-;Brown, 1997;;;;;
260;BAA0485RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;47.13;13;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Reki Sahyono;9/30/2021 13:03;200000;4424.78;-;Brown, 1997;;;;;
261;BAA0458RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;23.88;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5439325;101.0854651;-5.703446043;3.3;Belum;-;-;Tasmanto;9/30/2021 10:50;50000;703.86;-;Chave et al, 2014;;;;;
262;BAA0459RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;27.07;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5439298;101.0854617;-5.703446043;3.3;Belum;-;-;Tasmanto;9/30/2021 10:53;50000;899.04;-;Chave et al, 2014;;;;;
263;BAA0460RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;28.66;13;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5439298;101.0854617;-5.703446043;3.3;Belum;-;-;Tasmanto;9/30/2021 10:56;50000;873.99;-;Chave et al, 2014;;;;;
